chr	start	end	probeID	score	strand	targetENSG	targetHGNC	targetEntrez	targetBiotype	targetENSName
chr1	18153234	18153284	ILMN_1704078	37	+	ENSG00000117148	ACTL8	81569	protein_coding	ACTL8
chr1	18704778	18704828	ILMN_1730039	37	+	ENSG00000117154	IGSF21	84966	protein_coding	IGSF21
chr1	18810151	18810201	ILMN_1754312	37	+	ENSG00000179023	KLHDC7A	127707	protein_coding	KLHDC7A
chr1	19062404	19062454	ILMN_1761061	37	+	ENSG00000009709	PAX7	5081	protein_coding	PAX7
chr1	19074940	19074990	ILMN_1835658	37	+	ENSG00000009709	NA		protein_coding	PAX7
chr1	19183941	19183991	ILMN_1697141	37	-	ENSG00000179002	TAS1R2	80834	protein_coding	TAS1R2
chr1	19197948	19197998	ILMN_1656368	37	-	ENSG00000159423	ALDH4A1	8659	protein_coding	ALDH4A1
chr1	19197987	19198037	ILMN_2406557	37	-	ENSG00000159423	ALDH4A1	8659	protein_coding	ALDH4A1
chr1	19198336	19198386	ILMN_1696099	37	-	ENSG00000159423	ALDH4A1	8659	protein_coding	ALDH4A1
chr1	19198472	19198522	ILMN_2244841	37	-	ENSG00000159423	ALDH4A1	8659	protein_coding	ALDH4A1
chr1	19223591	19223641	ILMN_3310960	37	-	ENSG00000221662	MIR1290	100302276	miRNA	MIR1290
chr1	19231072	19231122	ILMN_3236367	37	-	ENSG00000169991	IFFO2	126917	protein_coding	IFFO2
chr1	19403315	19403365	ILMN_1699226	37	-	ENSG00000127481	UBR4	23352	protein_coding	UBR4
chr1	19585370	19585420	ILMN_1689800	37	+	ENSG00000053372	MRTO4	51154	protein_coding	MRTO4
chr1	19609184	19609234	ILMN_2145396	37	-	ENSG00000162482	AKR7A3	22977	protein_coding	AKR7A3
chr1	19630511	19630561	ILMN_1677043	37	-	ENSG00000053371	AKR7A2	8574	protein_coding	AKR7A2
chr1	19639171	19639221	ILMN_2251664	37	+	ENSG00000040487	PQLC2	54896	protein_coding	PQLC2
chr1	19655440	19655490	ILMN_2330597	37	+	ENSG00000040487	PQLC2	54896	protein_coding	PQLC2
chr1	19665550	19665600	ILMN_2053921	37	-	ENSG00000077549	CAPZB	832	protein_coding	CAPZB
chr1	19984594	19984644	ILMN_2405009	37	+	ENSG00000158747	NBL1	4681	protein_coding	NBL1
chr1	19984746	19984796	ILMN_1789599	37	+	ENSG00000158747	NBL1	4681	protein_coding	NBL1
chr1	20005854	20005904	ILMN_1800989	37	+	ENSG00000158748	HTR6	3362	protein_coding	HTR6
chr1	20009015	20009065	ILMN_1781276	37	-	ENSG00000162542	TMCO4	255104	protein_coding	TMCO4
chr1	20140787	20140837	ILMN_1811278	37	-	ENSG00000178828	RNF186	54546	protein_coding	RNF186
chr1	20239013	20239063	ILMN_1779280	37	+	ENSG00000169914	OTUD3	23252	protein_coding	OTUD3
chr1	20246846	20246896	ILMN_1710590	37	-	ENSG00000188784	PLA2G2E	30814	protein_coding	PLA2G2E
chr1	20302056	20302106	ILMN_1740586	37	-	ENSG00000188257	PLA2G2A	5320	protein_coding	PLA2G2A
chr1	20417271	20417321	ILMN_1807171	37	+	ENSG00000127472	PLA2G5	5322	protein_coding	PLA2G5
chr1	20438513	20438563	ILMN_2233050	37	-	ENSG00000117215	PLA2G2D	26279	protein_coding	PLA2G2D
chr1	20439022	20439072	ILMN_1788811	37	-	ENSG00000117215	PLA2G2D	26279	protein_coding	PLA2G2D
chr1	20476531	20476581	ILMN_1724799	37	+	ENSG00000158786	PLA2G2F	64600	protein_coding	PLA2G2F
chr1	20519670	20519720	ILMN_1726798	37	+	ENSG00000162543	UBXN10	127733	protein_coding	UBXN10
chr1	20620751	20620801	ILMN_1910294	37	-	ENSG00000226664	NA		antisense	RP4-745E8.2
chr1	20681092	20681142	ILMN_3236561	37	+	ENSG00000158816	VWA5B1	127731	protein_coding	VWA5B1
chr1	20810122	20810172	ILMN_1794863	37	-	ENSG00000162545	CAMK2N1	55450	protein_coding	CAMK2N1
chr1	20826008	20826058	ILMN_3235168	37	-	ENSG00000090432	MUL1	79594	protein_coding	MUL1
chr1	20881326	20881376	ILMN_1754921	37	+	ENSG00000183114	FAM43B	163933	protein_coding	FAM43B
chr1	20945202	20945252	ILMN_1714592	37	+	ENSG00000158825	CDA	978	protein_coding	CDA
chr1	20977512	20977562	ILMN_1666924	37	+	ENSG00000158828	PINK1	65018	protein_coding	PINK1
chr1	20978710	20978760	ILMN_1734231	37	-	ENSG00000244038	DDOST	1650	protein_coding	DDOST
chr1	20990791	20990841	ILMN_1666625	37	-	ENSG00000117245	KIF17	57576	protein_coding	KIF17
chr1	21046386	21046436	ILMN_1754126	37	-	ENSG00000189410	SH2D5	400745	protein_coding	SH2D5
chr1	21059440	21059490	ILMN_1672795	37	-	ENSG00000189410	SH2D5	400745	protein_coding	SH2D5
chr1	21071497	21071547	ILMN_1701169	37	-	ENSG00000127483	HP1BP3	50809	protein_coding	HP1BP3
chr1	21133843	21133893	ILMN_1775692	37	-	ENSG00000075151	EIF4G3	8672	protein_coding	EIF4G3
chr1	21314874	21314924	ILMN_3309990	37	-	ENSG00000221808	MIR1256	100302155	miRNA	MIR1256
chr1	21546424	21546474	ILMN_1672174	37	-	ENSG00000117298	ECE1	1889	protein_coding	ECE1
chr1	21799945	21799995	ILMN_1707244	37	+	ENSG00000142794	NBPF3	84224	protein_coding	NBPF3
chr1	21904750	21904800	ILMN_1701603	37	+	ENSG00000162551	ALPL	249	protein_coding	ALPL
chr1	21922751	21922801	ILMN_1776519	37	-	ENSG00000076864	RAP1GAP	5909	protein_coding	RAP1GAP
chr1	22005115	22005165	ILMN_2285141	37	-	ENSG00000090686	USP48	84196	protein_coding	USP48
chr1	22005252	22005302	ILMN_1756873	37	-	ENSG00000090686	USP48	84196	protein_coding	USP48
chr1	22054537	22054587	ILMN_1738572	37	-	ENSG00000090686	USP48	84196	protein_coding	USP48
chr1	22151316	22151366	ILMN_1734125	37	+	ENSG00000187942	LDLRAD2	401944	protein_coding	LDLRAD2
chr1	22379121	22379171	ILMN_2408139	37	+	ENSG00000070831	CDC42	998	protein_coding	CDC42
chr1	22379184	22379234	ILMN_1675156	37	+	ENSG00000070831	CDC42	998	protein_coding	CDC42
chr1	22416934	22416984	ILMN_1696041	37	+	ENSG00000070831	CDC42	998	protein_coding	CDC42
chr1	22446479	22446529	ILMN_1666392	37	-	ENSG00000162552	WNT4	54361	protein_coding	WNT4
chr1	22854692	22854742	ILMN_1784037	37	+	ENSG00000184677	ZBTB40	9923	protein_coding	ZBTB40
chr1	22915597	22915647	ILMN_2340599	37	+	ENSG00000070886	EPHA8	2046	protein_coding	EPHA8
chr1	22929711	22929761	ILMN_1756989	37	+	ENSG00000070886	EPHA8	2046	protein_coding	EPHA8
chr1	22965738	22965788	ILMN_1737918	37	+	ENSG00000173372	C1QA	712	protein_coding	C1QA
chr1	22974216	22974266	ILMN_1785902	37	+	ENSG00000159189	C1QC	714	protein_coding	C1QC
chr1	22987789	22987839	ILMN_1796409	37	+	ENSG00000173369	C1QB	713	protein_coding	C1QB
chr1	23241496	23241546	ILMN_1785061	37	+	ENSG00000133216	EPHB2	2048	protein_coding	EPHB2
chr1	23241556	23241606	ILMN_2367384	37	+	ENSG00000133216	EPHB2	2048	protein_coding	EPHB2
chr1	23411501	23411551	ILMN_1714159	37	-	ENSG00000169641	LUZP1	7798	protein_coding	LUZP1
chr1	23518650	23518700	ILMN_1804886	37	-	ENSG00000179546	HTR1D	3352	protein_coding	HTR1D
chr1	23636713	23636763	ILMN_3177285	37	-	ENSG00000125944	HNRNPR	10236	protein_coding	HNRNPR
chr1	23637123	23637173	ILMN_3265895	37	-	ENSG00000125944	HNRNPR	10236	protein_coding	HNRNPR
chr1	23686409	23686459	ILMN_2357781	37	-	ENSG00000125945	ZNF436	80818	protein_coding	ZNF436
chr1	23686904	23686954	ILMN_1714473	37	-	ENSG00000125945	ZNF436	80818	protein_coding	ZNF436
chr1	23694706	23694756	ILMN_2266762	37	-	ENSG00000125945	ZNF436	80818	protein_coding	ZNF436
chr1	23695945	23695995	ILMN_1719831	37	+	ENSG00000249087	C1orf213	148898	protein_coding	C1orf213
chr1	23697813	23697863	ILMN_1705419	37	+	ENSG00000249087	C1orf213	148898	protein_coding	C1orf213
chr1	23710865	23710915	ILMN_1726928	37	-	ENSG00000204219	TCEA3	6920	protein_coding	TCEA3
chr1	23755112	23755162	ILMN_1685441	37	-	ENSG00000088280	ASAP3	55616	protein_coding	ASAP3
chr1	23832967	23833017	ILMN_1777233	37	-	ENSG00000007968	E2F2	1870	protein_coding	E2F2
chr1	23884781	23884831	ILMN_1732296	37	-	ENSG00000117318	ID3	3399	protein_coding	ID3
chr1	24022339	24022389	ILMN_1672446	37	+	ENSG00000142676	RPL11	6135	protein_coding	RPL11
chr1	24022342	24022392	ILMN_2114876	37	+	ENSG00000142676	RPL11	6135	protein_coding	RPL11
chr1	24086213	24086263	ILMN_1808110	37	+	ENSG00000011007	TCEB3	6924	protein_coding	TCEB3
chr1	24121600	24121650	ILMN_1764628	37	+	ENSG00000011009	LYPLA2	11313	protein_coding	LYPLA2
chr1	24122239	24122289	ILMN_1792168	37	-	ENSG00000117308	GALE	2582	protein_coding	GALE
chr1	24126915	24126965	ILMN_1777523	37	-	ENSG00000117308	GALE	2582	protein_coding	GALE
chr1	24127228	24127278	ILMN_1714157	37	-	ENSG00000117308	GALE	2582	protein_coding	GALE
chr1	24171817	24171867	ILMN_1752728	37	-	ENSG00000179163	FUCA1	2517	protein_coding	FUCA1
chr1	24382681	24382731	ILMN_1719581	37	-	ENSG00000142661	MYOM3	127294	protein_coding	MYOM3
chr1	24446530	24446580	ILMN_1666175	37	-	ENSG00000142677	IL22RA1	58985	protein_coding	IL22RA1
chr1	24645964	24646014	ILMN_1662961	37	+	ENSG00000158055	GRHL3	57822	protein_coding	GRHL3
chr1	24681095	24681145	ILMN_2388874	37	+	ENSG00000158055	GRHL3	57822	protein_coding	GRHL3
chr1	24681506	24681556	ILMN_1782141	37	+	ENSG00000158055	GRHL3	57822	protein_coding	GRHL3
chr1	24862058	24862108	ILMN_1688299	37	+	ENSG00000117602	RCAN3	11123	protein_coding	RCAN3
chr1	25226135	25226185	ILMN_1787461	37	-	ENSG00000020633	RUNX3	864	protein_coding	RUNX3
chr1	25291010	25291060	ILMN_1751839	37	-	ENSG00000020633	RUNX3	864	protein_coding	RUNX3
chr1	25549231	25549281	ILMN_1660186	37	-	ENSG00000117614	SYF2	25949	protein_coding	SYF2
chr1	25553976	25554026	ILMN_2394498	37	-	ENSG00000117614	SYF2	25949	protein_coding	SYF2
chr1	25555494	25555544	ILMN_2287296	37	-	ENSG00000117614	SYF2	25949	protein_coding	SYF2
chr1	25568859	25568909	ILMN_1749915	37	-	ENSG00000117616	C1orf63	57035	protein_coding	C1orf63
chr1	25570472	25570522	ILMN_1760556	37	-	ENSG00000117616	C1orf63	57035	protein_coding	C1orf63
chr1	25633169	25633219	ILMN_1651373	37	+	ENSG00000187010	RHD	6007	protein_coding	RHD
chr1	25688507	25688557	ILMN_1745368	37	+	ENSG00000183726	TMEM50A	23585	protein_coding	TMEM50A
chr1	25688885	25688935	ILMN_1770591	37	-	ENSG00000188672	RHCE	6006	protein_coding	RHCE
chr1	25824904	25824954	ILMN_1718831	37	+	ENSG00000204178	TMEM57	55219	protein_coding	TMEM57
chr1	25895086	25895136	ILMN_1809040	37	+	ENSG00000157978	LDLRAP1	26119	protein_coding	LDLRAP1
chr1	26110512	26110562	ILMN_1713807	37	+	ENSG00000117643	MAN1C1	57134	protein_coding	MAN1C1
chr1	26111064	26111114	ILMN_3251428	37	+	ENSG00000117643	MAN1C1	57134	protein_coding	MAN1C1
chr1	26128537	26128587	ILMN_2289887	37	+	ENSG00000162430	SEPN1	57190	protein_coding	SEPN1
chr1	26144549	26144599	ILMN_1760890	37	+	ENSG00000162430	SEPN1	57190	protein_coding	SEPN1
chr1	26144614	26144664	ILMN_2399036	37	+	ENSG00000162430	SEPN1	57190	protein_coding	SEPN1
chr1	26188150	26188200	ILMN_1746618	37	-	ENSG00000182749	PAQR7	164091	protein_coding	PAQR7
chr1	26226891	26226941	ILMN_1657796	37	-	ENSG00000117632	STMN1	3925	protein_coding	STMN1
chr1	26232378	26232428	ILMN_1750508	37	-	ENSG00000117632	STMN1	3925	protein_coding	STMN1
chr1	26232898	26232948	ILMN_1745593	37	-	ENSG00000117632	STMN1	3925	protein_coding	STMN1
chr1	26233284	26233334	ILMN_2294086	37	-	ENSG00000117632	STMN1	3925	protein_coding	STMN1
chr1	26287613	26287663	ILMN_1682919	37	-	ENSG00000158006	PAFAH2	5051	protein_coding	PAFAH2
chr1	26362737	26362787	ILMN_1718783	37	+	ENSG00000158008	EXTL1	2134	protein_coding	EXTL1
chr1	26364592	26364642	ILMN_2415421	37	-	ENSG00000158014	SLC30A2	7780	protein_coding	SLC30A2
chr1	26364917	26364967	ILMN_1785549	37	-	ENSG00000158014	SLC30A2	7780	protein_coding	SLC30A2
chr1	26377949	26377999	ILMN_1702489	37	-	ENSG00000158022	TRIM63	84676	protein_coding	TRIM63
chr1	26451585	26451635	ILMN_1806328	37	+	ENSG00000175087	PDIK1L	149420	protein_coding	PDIK1L
chr1	26497241	26497291	ILMN_1703441	37	+	ENSG00000142684	ZNF593	51042	protein_coding	ZNF593
chr1	26516210	26516260	ILMN_1718813	37	+	ENSG00000142675	CNKSR1	10256	protein_coding	CNKSR1
chr1	26527469	26527519	ILMN_1740419	37	+	ENSG00000188782	CATSPER4	378807	protein_coding	CATSPER4
chr1	26607648	26607698	ILMN_1737163	37	+	ENSG00000142669	SH3BGRL3	83442	protein_coding	SH3BGRL3
chr1	26608986	26609036	ILMN_1660043	37	-	ENSG00000158062	UBXN11	91544	protein_coding	UBXN11
chr1	26609135	26609184	ILMN_2376416	37	-	ENSG00000158062	UBXN11	91544	protein_coding	UBXN11
chr1	26627422	26627472	ILMN_1771390	37	-	ENSG00000158062	UBXN11	91544	protein_coding	UBXN11
chr1	26629582	26629632	ILMN_2276987	37	-	ENSG00000158062	UBXN11	91544	protein_coding	UBXN11
chr1	26644538	26644588	ILMN_2277121	37	-	ENSG00000158062	UBXN11	91544	protein_coding	UBXN11
chr1	26671866	26671916	ILMN_1776916	37	-	ENSG00000176092	AIM1L	55057	protein_coding	AIM1L
chr1	26688182	26688232	ILMN_1678238	37	-	ENSG00000176083	ZNF683	257101	protein_coding	ZNF683
chr1	26797377	26797427	ILMN_2405642	37	+	ENSG00000117682	DHDDS	79947	protein_coding	DHDDS
chr1	26797523	26797573	ILMN_1789535	37	+	ENSG00000117682	DHDDS	79947	protein_coding	DHDDS
chr1	26798941	26798991	ILMN_1776879	37	+	ENSG00000198830	HMGN2	3151	protein_coding	HMGN2
chr1	26802764	26802814	ILMN_3251232	37	+	ENSG00000198830	HMGN2	3151	protein_coding	HMGN2
chr1	26881034	26881084	ILMN_3308188	37	+	ENSG00000238705	MIR1976	100302190	miRNA	MIR1976
chr1	26901397	26901447	ILMN_1715173	37	+	ENSG00000117676	RPS6KA1	6195	protein_coding	RPS6KA1
chr1	27018905	27018955	ILMN_1825421	37	-	ENSG00000260063	NA		antisense	RP5-968P14.2
chr1	27101105	27101155	ILMN_1734496	37	+	ENSG00000117713	ARID1A	8289	protein_coding	ARID1A
chr1	27108247	27108297	ILMN_1797341	37	+	ENSG00000117713	ARID1A	8289	protein_coding	ARID1A
chr1	27124695	27124745	ILMN_1762993	37	+	ENSG00000060642	PIGV	55650	protein_coding	PIGV
chr1	27181898	27181948	ILMN_1668270	37	+	ENSG00000204160	ZDHHC18	84243	protein_coding	ZDHHC18
chr1	27190749	27190799	ILMN_1806607	37	+	ENSG00000175793	SFN	2810	protein_coding	SFN
chr1	27205901	27205951	ILMN_2205245	37	-	ENSG00000142751	GPN2	54707	protein_coding	GPN2
chr1	27217244	27217294	ILMN_1686929	37	-	ENSG00000198746	GPATCH3	63906	protein_coding	GPATCH3
chr1	27238281	27238331	ILMN_2220978	37	-	ENSG00000131910	NR0B2	8431	protein_coding	NR0B2
chr1	27276394	27276444	ILMN_1676322	37	-	ENSG00000175707	C1orf172	126695	protein_coding	C1orf172
chr1	27326861	27326911	ILMN_1695946	37	+	ENSG00000253368	TRNP1	388610	protein_coding	TRNP1
chr1	27331665	27331715	ILMN_1808011	37	-	ENSG00000158246	FAM46B	115572	protein_coding	FAM46B
chr1	27425429	27425479	ILMN_1800425	37	-	ENSG00000090020	SLC9A1	6548	protein_coding	SLC9A1
chr1	27634435	27634485	ILMN_1707600	37	+	ENSG00000142784	WDTC1	23038	protein_coding	WDTC1
chr1	27662754	27662804	ILMN_1793632	37	+	ENSG00000186501	TMEM222	84065	protein_coding	TMEM222
chr1	27681790	27681840	ILMN_1694539	37	-	ENSG00000142733	MAP3K6	9064	protein_coding	MAP3K6
chr1	27695631	27695681	ILMN_1780060	37	-	ENSG00000142748	FCN3	8547	protein_coding	FCN3
chr1	27705770	27705820	ILMN_1714118	37	-	ENSG00000174950	CD164L2	388611	protein_coding	CD164L2
chr1	27722018	27722068	ILMN_1725271	37	+	ENSG00000181773	GPR3	2827	protein_coding	GPR3
chr1	27732519	27732569	ILMN_1684051	37	-	ENSG00000158195	WASF2	10163	protein_coding	WASF2
chr1	27861374	27861424	ILMN_1680111	37	-	ENSG00000126705	AHDC1	27245	protein_coding	AHDC1
chr1	27938871	27938921	ILMN_2368318	37	-	ENSG00000000938	FGR	2268	protein_coding	FGR
chr1	27938933	27938983	ILMN_1795158	37	-	ENSG00000000938	FGR	2268	protein_coding	FGR
chr1	27953039	27953089	ILMN_2272519	37	-	ENSG00000000938	FGR	2268	protein_coding	FGR
chr1	27992615	27992665	ILMN_1687384	37	-	ENSG00000126709	IFI6	2537	protein_coding	IFI6
chr1	27994780	27994830	ILMN_2347798	37	-	ENSG00000126709	IFI6	2537	protein_coding	IFI6
chr1	28087874	28087924	ILMN_2133713	37	+	ENSG00000009780	FAM76A	199870	protein_coding	FAM76A
chr1	28150626	28150676	ILMN_1773901	37	+	ENSG00000117758	STX12	23673	protein_coding	STX12
chr1	28157793	28157843	ILMN_1732141	37	+	ENSG00000117751	PPP1R8	5511	protein_coding	PPP1R8
chr1	28160911	28160961	ILMN_3241016	37	+	ENSG00000252947	SCARNA1	677774	snoRNA	SCARNA1
chr1	28177276	28177326	ILMN_2321485	37	+	ENSG00000117751	PPP1R8	5511	protein_coding	PPP1R8
chr1	28178097	28178147	ILMN_1781526	37	+	ENSG00000117751	PPP1R8	5511	protein_coding	PPP1R8
chr1	28218125	28218175	ILMN_1753582	37	-	ENSG00000117748	RPA2	6118	protein_coding	RPA2
chr1	28282544	28282594	ILMN_1678095	37	+	ENSG00000130768	SMPDL3B	27293	protein_coding	SMPDL3B
chr1	28282908	28282958	ILMN_1719660	37	+	ENSG00000130768	SMPDL3B	27293	protein_coding	SMPDL3B
chr1	28284988	28285038	ILMN_1789913	37	+	ENSG00000130768	SMPDL3B	27293	protein_coding	SMPDL3B
chr1	28290060	28290110	ILMN_1675556	37	+	ENSG00000158156	XKR8	55113	protein_coding	XKR8
chr1	28294276	28294326	ILMN_2087303	37	+	ENSG00000158156	XKR8	55113	protein_coding	XKR8
chr1	28300924	28300974	ILMN_1728353	37	-	ENSG00000158161	EYA3	2140	protein_coding	EYA3
chr1	28315109	28315159	ILMN_1790562	37	-	ENSG00000158161	EYA3	2140	protein_coding	EYA3
chr1	28324798	28324848	ILMN_1720529	37	-	ENSG00000158161	EYA3	2140	protein_coding	EYA3
chr1	28476169	28476219	ILMN_1746836	37	-	ENSG00000169403	PTAFR	5724	protein_coding	PTAFR
chr1	28562907	28562957	ILMN_1727332	37	+	ENSG00000130770	ATPIF1	93974	protein_coding	ATPIF1
chr1	28564200	28564250	ILMN_1685978	37	+	ENSG00000130770	ATPIF1	93974	protein_coding	ATPIF1
chr1	28608661	28608711	ILMN_1751598	37	+	ENSG00000130766	SESN2	83667	protein_coding	SESN2
chr1	28662005	28662055	ILMN_1788528	37	+	ENSG00000130772	MED18	54797	protein_coding	MED18
chr1	28764761	28764811	ILMN_2279099	37	+	ENSG00000204138	PHACTR4	65979	protein_coding	PHACTR4
chr1	28826130	28826180	ILMN_2380101	37	+	ENSG00000204138	PHACTR4	65979	protein_coding	PHACTR4
chr1	28826532	28826582	ILMN_1736548	37	+	ENSG00000204138	PHACTR4	65979	protein_coding	PHACTR4
chr1	28835954	28836004	ILMN_2179579	37	+	ENSG00000242125	SNHG3	8420	sense_intronic	SNHG3
chr1	28904423	28904473	ILMN_2365410	37	+	ENSG00000180098	TRNAU1AP	54952	protein_coding	TRNAU1AP
chr1	28904585	28904635	ILMN_1732722	37	+	ENSG00000180098	TRNAU1AP	54952	protein_coding	TRNAU1AP
chr1	28905258	28905308	ILMN_3248703	37	-	ENSG00000221539	SNORD99	692212	snoRNA	SNORD99
chr1	28918855	28918905	ILMN_2193717	37	+	ENSG00000188060	RAB42	115273	protein_coding	RAB42
chr1	28939799	28939849	ILMN_1653367	37	-	ENSG00000120656	TAF12	6883	protein_coding	TAF12
chr1	28975192	28975242	ILMN_3245103	37	+	ENSG00000270103	RNU11	26824	lincRNA	RNU11
chr1	29040938	29040988	ILMN_2383419	37	+	ENSG00000162419	GMEB1	10691	protein_coding	GMEB1
chr1	29041113	29041163	ILMN_1727761	37	+	ENSG00000162419	GMEB1	10691	protein_coding	GMEB1
chr1	29189953	29190003	ILMN_1707368	37	+	ENSG00000116329	OPRD1	4985	protein_coding	OPRD1
chr1	29385101	29385151	ILMN_1663786	37	+	ENSG00000159023	EPB41	2035	protein_coding	EPB41
chr1	29445000	29445050	ILMN_2323427	37	+	ENSG00000159023	EPB41	2035	protein_coding	EPB41
chr1	29445279	29445329	ILMN_1667408	37	+	ENSG00000159023	EPB41	2035	protein_coding	EPB41
chr1	29447005	29447055	ILMN_1682231	37	-	ENSG00000253304	TMEM200B	399474	protein_coding	TMEM200B
chr1	29519788	29519838	ILMN_1683160	37	-	ENSG00000116353	MECR	51102	protein_coding	MECR
chr1	29543264	29543314	ILMN_1673457	37	-	ENSG00000116353	MECR	51102	protein_coding	MECR
chr1	29653023	29653073	ILMN_1657128	37	+	ENSG00000060656	PTPRU	10076	protein_coding	PTPRU
chr1	29653224	29653274	ILMN_2383300	37	+	ENSG00000060656	PTPRU	10076	protein_coding	PTPRU
chr1	30882445	30882495	ILMN_1854359	37	-	ENSG00000236335	NA		lincRNA	RP4-591L5.1
chr1	31186134	31186184	ILMN_2061116	37	-	ENSG00000162510	MATN1	4146	protein_coding	MATN1
chr1	31205567	31205617	ILMN_1772359	37	-	ENSG00000162511	LAPTM5	7805	protein_coding	LAPTM5
chr1	31346102	31346152	ILMN_1802418	37	-	ENSG00000162512	SDC3	9672	protein_coding	SDC3
chr1	31350431	31350481	ILMN_1680480	37	-	ENSG00000162512	SDC3	9672	protein_coding	SDC3
chr1	31404666	31404716	ILMN_1783424	37	-	ENSG00000134644	PUM1	9698	protein_coding	PUM1
chr1	31405916	31405966	ILMN_2401155	37	-	ENSG00000134644	PUM1	9698	protein_coding	PUM1
chr1	31441011	31441061	ILMN_3247303	37	-	ENSG00000200181	SNORD85	692200	snoRNA	SNORD85
chr1	31652943	31652993	ILMN_1739374	37	-	ENSG00000084628	NKAIN1	79570	protein_coding	NKAIN1
chr1	31732720	31732770	ILMN_3247064	37	-	ENSG00000060688	SNRNP40	9410	protein_coding	SNRNP40
chr1	31837429	31837479	ILMN_1761844	37	+	ENSG00000121766	ZCCHC17	51538	protein_coding	ZCCHC17
chr1	31838390	31838440	ILMN_2136971	37	-	ENSG00000121769	FABP3	2170	protein_coding	FABP3
chr1	31907182	31907232	ILMN_2111932	37	+	ENSG00000168528	SERINC2	347735	protein_coding	SERINC2
chr1	32052841	32052891	ILMN_1807169	37	+	ENSG00000142910	TINAGL1	64129	protein_coding	TINAGL1
chr1	32095684	32095734	ILMN_1729748	37	-	ENSG00000162517	PEF1	553115	protein_coding	PEF1
chr1	32118260	32118310	ILMN_1684554	37	-	ENSG00000084636	COL16A1	1307	protein_coding	COL16A1
chr1	32193104	32193154	ILMN_1773109	37	-	ENSG00000121753	BAI2	576	protein_coding	BAI2
chr1	32256107	32256157	ILMN_1784948	37	-	ENSG00000134668	SPOCD1	90853	protein_coding	SPOCD1
chr1	32373879	32373929	ILMN_2338997	37	-	ENSG00000184007	PTP4A2	8073	protein_coding	PTP4A2
chr1	32375892	32375942	ILMN_1688490	37	-	ENSG00000184007	PTP4A2	8073	protein_coding	PTP4A2
chr1	32381270	32381320	ILMN_1795697	37	-	ENSG00000184007	PTP4A2	8073	protein_coding	PTP4A2
chr1	32385285	32385335	ILMN_1670972	37	-	ENSG00000184007	PTP4A2	8073	protein_coding	PTP4A2
chr1	32509132	32509182	ILMN_2076640	37	+	ENSG00000121774	KHDRBS1	10657	protein_coding	KHDRBS1
chr1	32568075	32568125	ILMN_2212714	37	+	ENSG00000121775	TMEM39B	55116	protein_coding	TMEM39B
chr1	32638448	32638498	ILMN_1696021	37	+	ENSG00000025800	KPNA6	23633	protein_coding	KPNA6
chr1	32663784	32663834	ILMN_1737084	37	+	ENSG00000084652	TXLNA	200081	protein_coding	TXLNA
chr1	32669910	32669960	ILMN_2099586	37	+	ENSG00000160050	CCDC28B	79140	protein_coding	CCDC28B
chr1	32670846	32670896	ILMN_1778478	37	+	ENSG00000160050	CCDC28B	79140	protein_coding	CCDC28B
chr1	32674215	32674265	ILMN_1774589	37	+	ENSG00000160051	IQCC	55721	protein_coding	IQCC
chr1	32681568	32681618	ILMN_1683690	37	+	ENSG00000222046	DCDC2B	149069	protein_coding	DCDC2B
chr1	32714288	32714338	ILMN_1659856	37	+	ENSG00000183615	FAM167B	84734	protein_coding	FAM167B
chr1	32716898	32716948	ILMN_2279844	37	+	ENSG00000182866	LCK	3932	protein_coding	LCK
chr1	32739743	32739793	ILMN_2277426	37	+	ENSG00000182866	LCK	3932	protein_coding	LCK
chr1	32751571	32751621	ILMN_2377109	37	+	ENSG00000182866	LCK	3932	protein_coding	LCK
chr1	32799065	32799115	ILMN_1727458	37	+	ENSG00000116478	HDAC1	3065	protein_coding	HDAC1
chr1	32799784	32799834	ILMN_1714433	37	-	ENSG00000175130	MARCKSL1	65108	protein_coding	MARCKSL1
chr1	32829633	32829683	ILMN_1760369	37	+	ENSG00000162526	TSSK3	81629	protein_coding	TSSK3
chr1	32831023	32831073	ILMN_1734483	37	-	ENSG00000160058	BSDC1	55108	protein_coding	BSDC1
chr1	33065916	33065966	ILMN_2264205	37	+	ENSG00000160062	ZBTB8A	653121	protein_coding	ZBTB8A
chr1	33116135	33116185	ILMN_1660868	37	-	ENSG00000176261	ZBTB8OS	339487	protein_coding	ZBTB8OS
chr1	33145471	33145521	ILMN_1653514	37	+	ENSG00000162521	RBBP4	5928	protein_coding	RBBP4
chr1	33151602	33151652	ILMN_3251085	37	+	ENSG00000162521	RBBP4	5928	protein_coding	RBBP4
